Date,High,Low,Open,Close,Volume,Adj Close
2008-09-30,116.80000305175781,110.52999877929688,113.51000213623047,115.98999786376953,328154400.0,90.08727264404297
2008-10-01,116.69000244140625,113.94999694824219,115.2699966430664,116.05999755859375,332783000.0,90.1416244506836
2008-10-02,115.11000061035156,111.05999755859375,114.94999694824219,111.8499984741211,365337800.0,86.87181854248047
2008-10-03,115.44999694824219,109.68000030517578,112.86000061035156,110.33999633789062,461798000.0,85.69901275634766
2008-10-06,107.62000274658203,100.63999938964844,107.1500015258789,104.72000122070312,610637500.0,81.33406066894531
2008-10-07,107.33000183105469,99.6500015258789,106.83999633789062,100.02999877929688,540012100.0,77.6914291381836
2008-10-08,102.18000030517578,96.80999755859375,97.5199966430664,97.51000213623047,725414800.0,75.73419952392578
2008-10-09,100.62000274658203,90.25,99.66000366210938,90.69999694824219,534485200.0,70.44497680664062
2008-10-10,93.94000244140625,83.58000183105469,86.76000213623047,88.5,871026300.0,68.73628997802734
2008-10-13,101.3499984741211,89.94999694824219,93.87000274658203,101.3499984741211,455584000.0,78.71663665771484
2008-10-14,105.52999877929688,97.11000061035156,104.69999694824219,99.8499984741211,546268300.0,77.5516357421875
2008-10-15,97.80000305175781,89.70999908447266,97.45999908447266,90.0199966430664,484627500.0,69.91685485839844
2008-10-16,94.7699966430664,86.54000091552734,91.29000091552734,93.7699966430664,708811200.0,72.82939147949219
2008-10-17,98.58999633789062,91.6500015258789,91.98999786376953,93.20999908447266,476649000.0,72.39446258544922
2008-10-20,99.0999984741211,94.08999633789062,95.3499984741211,98.80999755859375,321294200.0,76.743896484375
2008-10-21,98.63999938964844,95.22000122070312,96.97000122070312,95.86000061035156,356502000.0,74.45267486572266
2008-10-22,95.86000061035156,87.52999877929688,93.19999694824219,90.63999938964844,516168000.0,70.39842987060547
2008-10-23,92.44999694824219,85.80999755859375,90.29000091552734,91.69000244140625,634666400.0,71.21392059326172
2008-10-24,89.91999816894531,84.0,84.05999755859375,87.04000091552734,545812600.0,67.60234069824219
2008-10-27,89.51000213623047,83.69999694824219,85.97000122070312,83.94999694824219,397288600.0,65.2024154663086
2008-10-28,94.23999786376953,84.52999877929688,87.33999633789062,93.76000213623047,639939500.0,72.82166290283203
2008-10-29,97.16999816894531,92.0999984741211,93.7699966430664,93.08000183105469,531270100.0,72.29348754882812
2008-10-30,96.54000091552734,92.9000015258789,95.77999877929688,96.30000305175781,414582100.0,74.79443359375
2008-10-31,98.56999969482422,94.4800033569336,95.08000183105469,96.83000183105469,411394000.0,75.20604705810547
2008-11-03,97.69000244140625,95.94999694824219,96.77999877929688,97.11000061035156,205419400.0,75.42351531982422
2008-11-04,100.86000061035156,96.70999908447266,99.05999755859375,100.41000366210938,346793400.0,77.98658752441406
2008-11-05,100.70999908447266,95.0,99.19999694824219,96.19000244140625,387844100.0,74.708984375
2008-11-06,95.44000244140625,90.05999755859375,94.45999908447266,90.86000061035156,477721900.0,70.56925964355469
2008-11-07,94.0,90.5,91.6500015258789,93.86000061035156,380391000.0,72.8993148803711
2008-11-10,95.52999877929688,90.91999816894531,95.20999908447266,92.62999725341797,301773000.0,71.94400024414062
2008-11-11,92.13999938964844,88.6500015258789,90.76000213623047,89.7699966430664,418498200.0,69.72266387939453
2008-11-12,88.94999694824219,85.12000274658203,88.2300033569336,85.81999969482422,454330600.0,66.65480041503906
2008-11-13,91.7300033569336,82.08999633789062,86.12999725341797,91.16999816894531,753141900.0,70.81002807617188
2008-11-14,92.05999755859375,86.5199966430664,89.41000366210938,86.62000274658203,540352300.0,67.27616882324219
2008-11-17,88.55999755859375,85.16000366210938,86.37999725341797,85.47000122070312,415254900.0,66.3829574584961
2008-11-18,87.22000122070312,82.91000366210938,85.1500015258789,87.08000183105469,523811800.0,67.63340759277344
2008-11-19,86.87000274658203,80.91999816894531,85.91000366210938,81.5,558327600.0,63.29953384399414
2008-11-20,82.51000213623047,75.05000305175781,80.12999725341797,75.44999694824219,814180400.0,58.60061264038086
2008-11-21,80.9000015258789,74.33999633789062,77.45999908447266,79.5199966430664,718536500.0,61.76169967651367
2008-11-24,86.98999786376953,80.36000061035156,81.91999816894531,85.02999877929688,523305300.0,66.04122924804688
2008-11-25,87.51000213623047,83.81999969482422,87.30000305175781,85.66000366210938,454112400.0,66.5305404663086
2008-11-26,89.19000244140625,84.23999786376953,84.30000305175781,88.97000122070312,370134200.0,69.1013412475586
2008-11-28,90.12999725341797,88.4800033569336,88.62999725341797,90.08999633789062,118308100.0,69.97122955322266
2008-12-01,87.55000305175781,81.86000061035156,87.51000213623047,82.11000061035156,369927100.0,63.77334213256836
2008-12-02,85.48999786376953,82.04000091552734,83.47000122070312,85.2699966430664,469508400.0,66.22762298583984
2008-12-03,87.83000183105469,83.13999938964844,83.4000015258789,87.31999969482422,519863500.0,67.81983184814453
2008-12-04,88.05000305175781,83.73999786376953,86.05999755859375,85.30000305175781,444173800.0,66.25092315673828
2008-12-05,88.41999816894531,82.23999786376953,83.6500015258789,87.93000030517578,471905300.0,68.2935791015625
2008-12-08,92.37999725341797,88.08000183105469,90.33999633789062,91.0,412859300.0,70.67800903320312
2008-12-09,92.12999725341797,88.9800033569336,90.37000274658203,89.5,370790000.0,69.51297760009766
2008-12-10,91.36000061035156,89.0,90.31999969482422,90.11000061035156,396187400.0,69.98674011230469
2008-12-11,91.0,87.37000274658203,89.54000091552734,87.94000244140625,365061000.0,68.30138397216797
2008-12-12,89.06999969482422,85.19999694824219,85.55000305175781,88.98999786376953,415060400.0,69.11685943603516
2008-12-15,89.1500015258789,86.29000091552734,89.0199966430664,87.75,256694200.0,68.1537857055664
2008-12-16,92.0199966430664,88.18000030517578,91.87999725341797,91.87999725341797,377699500.0,71.36148834228516
2008-12-17,92.43000030517578,90.05999755859375,90.83999633789062,90.98999786376953,281819800.0,70.67023468017578
2008-12-18,91.66999816894531,88.20999908447266,91.4000015258789,89.29000091552734,374673300.0,69.34989166259766
2008-12-19,90.62000274658203,88.08999633789062,89.0999984741211,88.19000244140625,301451300.0,69.05152130126953
2008-12-22,88.66999816894531,85.48999786376953,88.58000183105469,87.05999755859375,243759500.0,68.16678619384766
2008-12-23,87.93000030517578,85.80000305175781,87.52999877929688,86.16000366210938,221625200.0,67.46210479736328
2008-12-24,86.87000274658203,86.0,86.44999694824219,86.66000366210938,62061600.0,67.85358428955078
2008-12-26,87.30000305175781,86.5,87.23999786376953,87.16000366210938,74767700.0,68.24508666992188
2008-12-29,87.33000183105469,85.5999984741211,87.23999786376953,86.91000366210938,127795900.0,68.0493392944336
2008-12-30,89.05000305175781,86.87999725341797,87.51000213623047,88.97000122070312,168256300.0,69.66227722167969
2008-12-31,90.97000122070312,88.87000274658203,89.08000183105469,90.23999786376953,193987200.0,70.65667724609375
2009-01-02,93.44000244140625,89.8499984741211,90.44000244140625,92.95999908447266,227566300.0,72.78640747070312
2009-01-05,93.66000366210938,91.88999938964844,92.62999725341797,92.8499984741211,240349700.0,72.70026397705078
2009-01-06,94.44999694824219,92.68000030517578,93.63999938964844,93.47000122070312,328260900.0,73.18572235107422
2009-01-07,92.26000213623047,90.19999694824219,92.0,90.66999816894531,280899200.0,70.99335479736328
2009-01-08,91.08999633789062,89.66999816894531,90.16000366210938,91.04000091552734,263834400.0,71.2830810546875
2009-01-09,91.31999969482422,85.36000061035156,91.16000366210938,89.08999633789062,330953600.0,69.75623321533203
2009-01-12,88.91000366210938,86.41000366210938,88.83999633789062,86.94999694824219,277858500.0,68.08062744140625
2009-01-13,87.87999725341797,86.19999694824219,86.7300033569336,87.11000061035156,356432300.0,68.20592498779297
2009-01-14,85.75,83.16000366210938,85.54000091552734,84.37000274658203,435491600.0,66.06058502197266
2009-01-15,85.25,81.72000122070312,84.12000274658203,84.4000015258789,532647300.0,66.08402252197266
2009-01-16,85.98999786376953,83.05000305175781,85.86000061035156,85.05999755859375,399237200.0,66.60082244873047
2009-01-20,85.05999755859375,80.05000305175781,84.2300033569336,80.56999969482422,419855200.0,63.08521270751953
2009-01-21,84.23999786376953,80.47000122070312,81.94000244140625,84.05000305175781,364360700.0,65.80998992919922
2009-01-22,84.04000091552734,81.16999816894531,82.41999816894531,82.75,427940300.0,64.79212188720703
2009-01-23,83.98999786376953,80.56999969482422,80.9000015258789,83.11000061035156,386800600.0,65.07398223876953
2009-01-26,85.36000061035156,82.80999755859375,83.58999633789062,83.68000030517578,317978800.0,65.5202865600586
2009-01-27,85.1500015258789,83.30000305175781,84.12999725341797,84.52999877929688,273789700.0,66.18583679199219
2009-01-28,87.94999694824219,86.06999969482422,86.4000015258789,87.38999938964844,330007000.0,68.42515563964844
2009-01-29,87.48999786376953,84.47000122070312,86.11000061035156,84.55000305175781,294392500.0,66.20149993896484
2009-01-30,85.4000015258789,82.20999908447266,84.9800033569336,82.83000183105469,383383600.0,64.85475158691406
2009-02-02,83.18000030517578,81.30999755859375,81.56999969482422,82.58000183105469,288233300.0,64.65901184082031
2009-02-03,84.36000061035156,82.22000122070312,83.0999984741211,83.73999786376953,278385800.0,65.5672607421875
2009-02-04,85.37000274658203,83.04000091552734,84.30000305175781,83.33000183105469,322989300.0,65.2462387084961
2009-02-05,85.29000091552734,77.7300033569336,82.69999694824219,84.56999969482422,417679400.0,66.2171401977539
2009-02-06,87.33999633789062,84.68000030517578,84.86000061035156,86.9800033569336,366101700.0,68.1041488647461
2009-02-09,87.73999786376953,86.31999969482422,86.95999908447266,87.0999984741211,240075200.0,68.19808197021484
2009-02-10,87.02999877929688,82.44999694824219,86.2699966430664,83.11000061035156,536212800.0,65.07398223876953
2009-02-11,84.05000305175781,82.4000015258789,83.44999694824219,83.5999984741211,324442500.0,65.4576644897461
2009-02-12,83.81999969482422,81.05000305175781,82.16999816894531,83.66000366210938,469302200.0,65.50463104248047
2009-02-13,84.23999786376953,82.73999786376953,83.55000305175781,82.76000213623047,293998400.0,64.79996490478516
2009-02-17,82.95999908447266,79.16999816894531,80.16000366210938,79.22000122070312,478910100.0,62.0281867980957
2009-02-18,79.94000244140625,78.27999877929688,79.79000091552734,79.02999877929688,362964800.0,61.87941360473633
2009-02-19,80.1500015258789,78.0199966430664,79.83999633789062,78.18000030517578,316867500.0,61.21388626098633
2009-02-20,78.33999633789062,75.7699966430664,76.7300033569336,77.41999816894531,477176600.0,60.618797302246094
2009-02-23,78.2699966430664,74.58999633789062,78.2699966430664,74.6500015258789,379641400.0,58.4499397277832
2009-02-24,77.94999694824219,74.69999694824219,75.29000091552734,77.4800033569336,426260900.0,60.665767669677734
2009-02-25,78.41999816894531,75.62999725341797,77.13999938964844,76.87000274658203,461985800.0,60.188148498535156
2009-02-26,79.66999816894531,75.52999877929688,77.81999969482422,75.62000274658203,363353900.0,59.20942687988281
2009-02-27,75.69000244140625,73.80999755859375,74.01000213623047,73.93000030517578,470510900.0,57.88616943359375
2009-03-02,73.91999816894531,70.37000274658203,72.5199966430664,70.5999984741211,426452600.0,55.27882766723633
2009-03-03,71.69999694824219,69.63999938964844,71.61000061035156,70.06999969482422,443761000.0,54.86384582519531
2009-03-04,72.87000274658203,70.06999969482422,71.2300033569336,71.7300033569336,462753100.0,56.16360092163086
2009-03-05,71.7300033569336,68.16999816894531,70.0999984741211,68.80000305175781,485549400.0,53.869468688964844
2009-03-06,70.44999694824219,67.0999984741211,69.4000015258789,68.91999816894531,490470000.0,53.96342086791992
2009-03-09,70.0,67.7300033569336,67.94999694824219,68.11000061035156,379905300.0,53.329200744628906
2009-03-10,72.37000274658203,69.37000274658203,69.51000213623047,72.16999816894531,406227900.0,56.50811767578125
2009-03-11,73.75,71.83000183105469,73.0,72.63999938964844,356648300.0,56.87614059448242
2009-03-12,75.75,71.97000122070312,72.62000274658203,75.5,409702700.0,59.115455627441406
2009-03-13,76.9800033569336,74.7300033569336,76.01000213623047,76.08999633789062,337474700.0,59.57743453979492
2009-03-16,77.97000122070312,75.80999755859375,76.95999908447266,75.86000061035156,360644900.0,59.3973274230957
2009-03-17,78.36000061035156,75.44999694824219,76.06999969482422,78.18000030517578,356814300.0,61.21388626098633
2009-03-18,80.9000015258789,77.06999969482422,77.80999755859375,79.93000030517578,473273200.0,62.584110260009766
2009-03-19,81.0,78.69000244140625,80.93000030517578,78.94000244140625,428520400.0,61.80891799926758
2009-03-20,78.91000366210938,76.52999877929688,78.76000213623047,76.70999908447266,371078200.0,60.492774963378906
2009-03-23,82.29000091552734,78.30999755859375,78.73999786376953,82.22000122070312,419933300.0,64.83792877197266
2009-03-24,82.36000061035156,80.51000213623047,81.23999786376953,80.5999984741211,330271000.0,63.56039810180664
2009-03-25,82.69999694824219,79.05999755859375,81.2300033569336,81.44999694824219,441775100.0,64.23069763183594
2009-03-26,83.30000305175781,81.31999969482422,82.25,83.11000061035156,422025200.0,65.53978729248047
2009-03-27,82.52999877929688,81.30999755859375,82.05000305175781,81.61000061035156,322332300.0,64.35688018798828
2009-03-30,79.87000274658203,77.95999908447266,79.80000305175781,78.79000091552734,324108500.0,62.13304138183594
2009-03-31,81.08000183105469,79.05000305175781,79.55999755859375,79.5199966430664,364238300.0,62.708709716796875
2009-04-01,81.41999816894531,78.33000183105469,78.52999877929688,81.05999755859375,377018300.0,63.92315673828125
2009-04-02,84.61000061035156,81.12999725341797,83.08000183105469,83.43000030517578,476230700.0,65.79212188720703
2009-04-03,84.27999877929688,82.66999816894531,83.48999786376953,84.26000213623047,284646300.0,66.4466323852539
2009-04-06,84.27999877929688,82.29000091552734,83.33999633789062,83.5999984741211,264866600.0,65.92617797851562
2009-04-07,82.6500015258789,81.51000213623047,82.25,81.6500015258789,258947800.0,64.3884048461914
2009-04-08,82.94000244140625,81.54000091552734,82.05999755859375,82.52999877929688,230402800.0,65.0823974609375
2009-04-09,85.81999969482422,84.33000183105469,84.66999816894531,85.80999755859375,269653500.0,67.6689224243164
2009-04-13,86.54000091552734,84.58000183105469,84.91999816894531,85.83000183105469,224847500.0,67.68473052978516
2009-04-14,85.76000213623047,84.08000183105469,85.02999877929688,84.3499984741211,276598800.0,66.51759338378906
2009-04-15,85.41999816894531,83.61000061035156,83.83999633789062,85.25,250726100.0,67.22732543945312
2009-04-16,87.1500015258789,84.7699966430664,85.93000030517578,86.5,335202900.0,68.21308135986328
2009-04-17,87.6500015258789,86.13999938964844,86.83000183105469,87.08000183105469,262649000.0,68.67048645019531
2009-04-20,87.05000305175781,83.33999633789062,85.54000091552734,83.43000030517578,293690100.0,65.79212188720703
2009-04-21,85.12999725341797,82.75,82.81999969482422,85.05999755859375,114090900.0,67.07752227783203
2009-04-22,86.33999633789062,84.06999969482422,84.29000091552734,84.54000091552734,340395200.0,66.66744995117188
2009-04-23,85.41999816894531,83.62999725341797,84.70999908447266,85.37000274658203,324903700.0,67.32199096679688
2009-04-24,87.30999755859375,85.69000244140625,86.02999877929688,86.66000366210938,287703000.0,68.33924865722656
2009-04-27,87.01000213623047,85.54000091552734,85.68000030517578,85.83999633789062,289581600.0,67.6926040649414
2009-04-28,86.58999633789062,84.76000213623047,84.97000122070312,85.56999969482422,247926300.0,67.47969055175781
2009-04-29,88.36000061035156,86.30000305175781,86.5199966430664,87.38999938964844,311505700.0,68.9149398803711
2009-04-30,89.0199966430664,86.91999816894531,88.55000305175781,87.41999816894531,301419800.0,68.93858337402344
2009-05-01,88.20999908447266,86.72000122070312,87.44000244140625,87.88999938964844,236110300.0,69.3092041015625
2009-05-04,90.94000244140625,88.37999725341797,88.55000305175781,90.87999725341797,287120000.0,71.6671142578125
2009-05-05,90.93000030517578,89.83999633789062,90.56999969482422,90.56999969482422,243036300.0,71.42265319824219
2009-05-06,92.19999694824219,90.61000061035156,91.68000030517578,92.13999938964844,291941000.0,72.66072845458984
2009-05-07,93.1500015258789,90.27999877929688,93.01000213623047,90.86000061035156,317728000.0,71.65133666992188
2009-05-08,93.22000122070312,91.44000244140625,92.02999877929688,92.9800033569336,299081700.0,73.3231430053711
2009-05-11,92.11000061035156,91.04000091552734,91.69999694824219,91.23999786376953,247923600.0,71.95100402832031
2009-05-12,91.83000183105469,89.8499984741211,91.62999725341797,90.97000122070312,282431300.0,71.73804473876953
2009-05-13,90.01000213623047,88.5,89.73999786376953,88.68000030517578,269619100.0,69.93219757080078
2009-05-14,90.12000274658203,88.5,88.72000122070312,89.44000244140625,260098700.0,70.53155517578125
2009-05-15,90.0,88.1500015258789,89.37000274658203,88.70999908447266,271502700.0,69.95588684082031
2009-05-18,91.33999633789062,88.56999969482422,89.55000305175781,91.2300033569336,241447400.0,71.94312286376953
2009-05-19,91.97000122070312,90.80999755859375,91.18000030517578,91.12000274658203,206102200.0,71.85637664794922
2009-05-20,92.80000305175781,90.41000366210938,91.94999694824219,90.51000213623047,285722200.0,71.37535095214844
2009-05-21,89.80000305175781,88.26000213623047,89.45999908447266,89.20999908447266,258988400.0,70.35016632080078
2009-05-22,90.0,88.68000030517578,89.45999908447266,89.0199966430664,166811900.0,70.20033264160156
2009-05-26,91.55999755859375,88.31999969482422,88.36000061035156,91.30000305175781,236318500.0,71.998291015625
2009-05-27,91.75,89.52999877929688,91.44000244140625,89.66999816894531,246015800.0,70.71292114257812
2009-05-28,91.33999633789062,89.0999984741211,90.45999908447266,90.91999816894531,289095000.0,71.69866180419922
2009-05-29,93.69999694824219,90.68000030517578,91.41999816894531,92.52999877929688,258641500.0,72.96829986572266
2009-06-01,95.16999816894531,93.43000030517578,93.66999816894531,94.7699966430664,276246800.0,74.73473358154297
2009-06-02,95.37000274658203,94.2300033569336,94.4000015258789,94.8499984741211,230874500.0,74.79779052734375
2009-06-03,94.12999725341797,92.76000213623047,94.04000091552734,93.6500015258789,235310500.0,73.85150146484375
2009-06-04,94.66999816894531,93.30000305175781,94.0,94.52999877929688,210102300.0,74.54545593261719
2009-06-05,95.66999816894531,93.80000305175781,95.48999786376953,94.55000305175781,284257900.0,74.56122589111328
2009-06-08,95.0999984741211,93.04000091552734,93.83999633789062,94.16000366210938,238565100.0,74.25369262695312
2009-06-09,95.13999938964844,94.0199966430664,94.69000244140625,94.63999938964844,225125500.0,74.63219451904297
2009-06-10,95.48999786376953,93.19000244140625,95.4800033569336,94.4000015258789,296100400.0,74.44294738769531
2009-06-11,96.11000061035156,94.55999755859375,94.58000183105469,94.81999969482422,275414200.0,74.77418518066406
2009-06-12,95.13999938964844,94.0,94.4000015258789,95.08000183105469,184361800.0,74.97920227050781
2009-06-15,94.0199966430664,92.4000015258789,93.95999908447266,92.9000015258789,224190500.0,73.26007843017578
2009-06-16,93.29000091552734,91.58000183105469,93.2300033569336,91.63999938964844,227319000.0,72.26644897460938
2009-06-17,92.33000183105469,90.83000183105469,91.5999984741211,91.55000305175781,223445200.0,72.19546508789062
2009-06-18,92.66999816894531,91.25,91.69000244140625,92.22000122070312,211725100.0,72.72380828857422
2009-06-19,92.69999694824219,91.5199966430664,92.58000183105469,92.04000091552734,215655600.0,72.99185180664062
2009-06-22,91.19000244140625,89.25,91.13999938964844,89.27999877929688,251913600.0,70.80305480957031
2009-06-23,89.87999725341797,88.8499984741211,89.47000122070312,89.3499984741211,188309800.0,70.85855865478516
2009-06-24,91.08000183105469,89.5999984741211,90.16000366210938,90.12000274658203,211577700.0,71.46925354003906
2009-06-25,92.16999816894531,89.56999969482422,89.66999816894531,92.08000183105469,279411000.0,73.0235595703125
2009-06-26,92.23999786376953,91.2699966430664,91.7699966430664,91.83999633789062,167579000.0,72.83325958251953
2009-06-29,92.81999969482422,91.5999984741211,92.11000061035156,92.69999694824219,168481300.0,73.5152587890625
2009-06-30,93.05999755859375,91.2699966430664,92.72000122070312,91.94999694824219,228888200.0,72.92048645019531
2009-07-01,93.2300033569336,92.20999908447266,92.33999633789062,92.33000183105469,173041100.0,73.22184753417969
2009-07-02,92.36000061035156,89.76000213623047,91.12999725341797,89.80999755859375,212309900.0,71.22339630126953
2009-07-06,89.93000030517578,88.66000366210938,88.94000244140625,89.80000305175781,174499600.0,71.21546173095703
2009-07-07,89.81999969482422,88.0,89.70999908447266,88.05999755859375,197088900.0,69.83552551269531
2009-07-08,88.80000305175781,87.0,88.58999633789062,88.0,248050500.0,69.78797912597656
2009-07-09,88.9000015258789,87.91000366210938,88.61000061035156,88.16999816894531,163777600.0,69.92278289794922
2009-07-10,88.48999786376953,87.3499984741211,87.69999694824219,87.95999908447266,173520300.0,69.75623321533203
2009-07-13,90.16999816894531,87.58999633789062,88.30999755859375,90.0999984741211,217413500.0,71.4533462524414
2009-07-14,90.69000244140625,89.7300033569336,90.37999725341797,90.61000061035156,181487400.0,71.85782623291016
2009-07-15,93.51000213623047,90.68000030517578,91.80999755859375,93.26000213623047,220877900.0,73.95939636230469
2009-07-16,94.51000213623047,92.81999969482422,93.0,93.11000061035156,231174500.0,73.84042358398438
2009-07-17,94.31999969482422,93.54000091552734,94.05999755859375,94.12999725341797,138561700.0,74.64932250976562
2009-07-20,95.29000091552734,94.19000244140625,94.68000030517578,95.12999725341797,164179400.0,75.4423828125
2009-07-21,95.9000015258789,94.41999816894531,95.87000274658203,95.56999969482422,217718300.0,75.79132843017578
2009-07-22,96.12999725341797,94.88999938964844,94.95999908447266,95.55000305175781,196068100.0,75.77547454833984
2009-07-23,98.08000183105469,95.52999877929688,95.61000061035156,97.66000366210938,258795500.0,77.44879913330078
2009-07-24,98.13999938964844,96.69000244140625,97.19999694824219,98.05999755859375,154003100.0,77.7660140991211
2009-07-27,98.4000015258789,97.33999633789062,97.87999725341797,98.3499984741211,159259400.0,77.9959945678711
2009-07-28,98.37000274658203,97.05999755859375,97.66000366210938,97.88999938964844,186685200.0,77.63116455078125
2009-07-29,98.08999633789062,96.9800033569336,97.44000244140625,97.6500015258789,194399300.0,77.44084930419922
2009-07-30,99.83000183105469,98.5999984741211,98.83000183105469,98.66999816894531,225575400.0,78.24974060058594
2009-07-31,99.47000122070312,98.37999725341797,98.6500015258789,98.80999755859375,207358000.0,78.36077117919922
2009-08-03,100.52999877929688,99.30999755859375,99.8499984741211,100.44000244140625,175776900.0,79.6534652709961
2009-08-04,100.83999633789062,99.77999877929688,99.98999786376953,100.69999694824219,176714600.0,79.85961151123047
2009-08-05,100.86000061035156,99.58000183105469,100.7699966430664,100.41000366210938,184726400.0,79.6296615600586
2009-08-06,101.0199966430664,99.41999816894531,100.87000274658203,99.88999938964844,193203800.0,79.21727752685547
2009-08-07,102.02999877929688,100.38999938964844,100.94000244140625,101.19999694824219,220640900.0,80.25615692138672
2009-08-10,101.22000122070312,100.2699966430664,100.73999786376953,100.98999786376953,130898700.0,80.08961486816406
2009-08-11,100.61000061035156,99.45999908447266,100.54000091552734,99.7300033569336,157301000.0,79.09040832519531
2009-08-12,101.55999755859375,99.51000213623047,99.55999755859375,100.80000305175781,219052400.0,79.93897247314453
2009-08-13,101.61000061035156,100.26000213623047,101.26000213623047,101.56999969482422,176449500.0,80.5495834350586
2009-08-14,101.5999984741211,99.69999694824219,101.5199966430664,100.79000091552734,199616100.0,79.9310073852539
2009-08-17,98.94999694824219,98.11000061035156,98.8499984741211,98.30999755859375,237667500.0,77.96424865722656
2009-08-18,99.44000244140625,98.3499984741211,98.52999877929688,99.08999633789062,173461500.0,78.58284759521484
2009-08-19,100.30000305175781,98.20999908447266,98.30999755859375,99.95999908447266,192812800.0,79.27278137207031
2009-08-20,101.22000122070312,99.87000274658203,100.08999633789062,100.98999786376953,174131300.0,80.08961486816406
2009-08-21,103.12999725341797,101.62000274658203,101.81999969482422,102.97000122070312,224605000.0,81.65985107421875
2009-08-24,103.94999694824219,102.58999633789062,103.38999938964844,102.95999908447266,191279000.0,81.65192413330078
2009-08-25,104.26000213623047,102.94000244140625,103.37000274658203,103.16000366210938,215310600.0,81.81050872802734
2009-08-26,103.63999938964844,102.48999786376953,102.83999633789062,103.16999816894531,194620700.0,81.81848907470703
2009-08-27,103.72000122070312,101.94000244140625,103.11000061035156,103.4000015258789,196230100.0,82.00088500976562
2009-08-28,104.3499984741211,102.66999816894531,104.2300033569336,103.37999725341797,147024400.0,81.98500061035156
